"id","confidence","source_model","escalated","thematic_area","domain","title","abstract","reason","human_verdict"
"69deca614e2d2a5b77edd75a","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","A physical system theory framework for modelling manufacturing systems","A physical system theory framework for modelling manufacturing systems is given in this paper. The approach provides a simple management planning tool to analyse multi-stage manufacturing systems. A spur gear manufacturing example is included to illustrate the application of the models developed. The sensitivity analysis is carried out to identify the critical machines/operations from the cost point of view. © 1990 Taylor & Francis Group, LLC.","Physical system theory framework applied to multi-stage manufacturing planning and sensitivity analysis for identifying critical operations places this in Manufacturing & Industry 4.0, though the domain assignment is uncertain due to limited detail about whether this concerns dynamic modeling of machinery or general production systems modeling.",""
"69deca624e2d2a5b77edda47","0.45","sonnet","True","Social Sciences, Humanities & Management","Digital Transformation & IT Applications","Renewable energy education: A global status review","Need for renewable energy education and training at all levels is globally recognized. During the last three decades a large number of countries across the globe have initiated academic programmes on renewable energy technologies and related aspects. A review of published literature on renewable energy education initiatives across the globe, challenges faced, and potential approaches towards efficient and effective solutions are presented in the paper. © 2014 Elsevier Ltd.","This paper reviews educational initiatives and pedagogical approaches to renewable energy training globally, which is primarily a managerial/organizational study of educational systems rather than technical energy research, though the low confidence reflects that this sits at the boundary between management (educational policy/programs) and energy (the subject matter being taught).",""
"69deca624e2d2a5b77edda8c","0.45","sonnet","True","Energy, Sustainability & Climate Change","Grid Integration & Smart Microgrids","Performance prediction of multivane windmills in India","A method for predicting the useful output from the Apoly 12-PU-500 water pumping windmill (the most extensively used windmill in India) is proposed. The prediction procedure establishes the overall efficiency of the Apoly as a function of wind speed, using performance data of the windmill. Using mathematical properties of the Weibull distribution, an expression for the useful output from the windmill is established. The Weibull parameters of two locations in India, of different agro-climatic cha...","Wind energy system performance prediction and siting for water pumping application in India's renewable energy infrastructure, though domain fit is imperfect as focus is on mechanical windmill optimization rather than grid integration.",""
"69deca624e2d2a5b77eddb9a","0.45","sonnet","True","Advanced Materials & Devices","Organometallic & Chalcogenide Synthesis","Elucidating the mechanism of substrate encapsulation in supramolecular resorcin[4]arene using enhanced sampling simulations","Supramolecular cages have emerged as promising catalysts for diverse chemical transformations. Analogous to enzymes, these cage catalysts utilize non-covalent interactions to encapsulate substrates within their well-defined cavities, thereby enabling highly selective catalysis. Among them, resorcin[4]arene-based supramolecular cages have gained particular interest due to their structural versatility and catalytic potential. While significant progress has been made in understanding chemical react...","This computational study of supramolecular cage structures and substrate encapsulation mechanisms using enhanced sampling simulations represents materials characterization and discovery, fitting best in Advanced Materials despite the computational methodology focus.",""
"69deca624e2d2a5b77eddba6","0.45","sonnet","True","Advanced Materials & Devices","Rare-Earth Doped Luminescent Materials","Multiscale Modeling Approach to Chiral Nanocluster Self-Assembly","The controlled formation of chiral microstructures from functionalized nanoparticles remains a key challenge in nanoscience. Factors such as ligand charge, counterion type, and pH critically affect nanoparticle self-assembly, yet molecular-level mechanisms remain poorly understood. In this study, we used atomistic and coarse-grained (CG) molecular dynamics (MD) simulations to investigate the self-assembly of [Ag<inf>9</inf>(o-MBA)<inf>9</inf>]<sup>9–</sup>(where o-MBA = ortho-mercaptobenzoic aci...","The paper focuses on computational molecular dynamics simulation methods to understand nanocluster self-assembly mechanisms, which is a fundamental materials discovery and characterization study of silver nanoclusters rather than a specific device application, placing it in Advanced Materials & Devices, though the best-fit domain is imperfect as this concerns metal nanoclusters rather than rare-earth phosphors.",""
"69deca624e2d2a5b77eddba8","0.45","sonnet","True","Advanced Materials & Devices","Organometallic & Chalcogenide Synthesis","Polymorph-Specific Solubility Prediction of Urea Using Constant Chemical Potential Molecular Dynamics Simulations","Molecular dynamics simulations offer a robust approach to understanding the material properties within a system. Solubility is defined as the analytical composition of a saturated solution expressed as a proportion of designated solute in a designated solvent, according to IUPAC. It is a critical property of compounds and holds significance across numerous fields. Various computational techniques have been explored for determining solubility, including methods based on chemical potential determi...","This computational study of polymorph-specific solubility prediction using molecular dynamics represents materials characterization and property determination for different crystal forms of urea, fitting the materials discovery and characterization scope of Advanced Materials, though the organometallic domain is an imperfect match given urea's organic nature.",""
"69deca634e2d2a5b77eddbcd","0.45","haiku","True","Advanced Materials & Devices","Ion Beam & Thin Film Engineering","Proton affinity of polar amino acid sidechain analogues anchored to the outer wall of single walled carbon nanotubes","We investigate the proton affinity values of sidechain analogues of Ser, Asp, His and Tyr covalently attached to the the outer wall of single walled carbon nanotubes both in the gas phase and in the presence of a polar solvent. The proton affinity values, estimated by B3LYP/SVP method, show marked sensitivity to the anchoring hydrophobic surface. His and Tyr-like sidechains exhibit high propensities towards accepting a proton from a neighboring -OH group similarly tethered to the carbon nanotube...","Paper studies chemical modification and proton affinity of functionalized single-walled carbon nanotubes with amino acid sidechains, a materials engineering study; however, confidence is moderate because the work is primarily computational chemistry of nanostructure modification rather than synthesis/fabrication or device implementation, placing it at the boundary between materials engineering and pure computational biochemistry.",""
"69deca634e2d2a5b77eddcd9","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Correlation functions in N = 2 Supersymmetric vector matter Chern-Simons theory","Correlation functions of the higher-spin current operators in large N Chern-Simons theories are important to understand approximate higher-spin symmetries in these theories. Moreover, they also provide stronger checks for conjectured dualities in these theories. In this paper, we compute the two, three and four-point functions of the operators in the spin zero multiplet of N = 2 Supersymmetric vector matter Chern-Simons theory at large N to all orders of ’t Hooft coupling. While the two- and thr...","This paper on theoretical high-energy physics (supersymmetric Chern-Simons theory, correlation functions, AdS/CFT) does not fit the provided taxonomy, which focuses on applied sciences and engineering; assigning to the closest computational domain by default.",""
"69deca634e2d2a5b77eddcdb","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Note on gauge and gravitational anomalies of discrete ZN symmetries","In this note, we discuss the consistency conditions which a discrete Z<inf>N</inf> symmetry should satisfy in order that it is not violated by gauge and gravitational instantons. As examples, we enlist all the Z<inf>N</inf> ℛ-symmetries as well as non-ℛ Z<inf>N</inf> symmetries (N=2,3,4) in the minimally supersymmetric standard model (MSSM) that are free from gauge and gravitational anomalies. We show that there exists non-anomalous discrete symmetries that forbid Baryon number violation up to d...","This is theoretical high-energy physics research on gauge anomalies and discrete symmetries in supersymmetric models, which does not fit cleanly into any of the nine provided themes; assigned to the closest computational/theoretical domain due to mathematical analysis of symmetry constraints, though this represents a significant taxonomy gap for fundamental physics.",""
"69deca634e2d2a5b77eddcdf","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Superspace formulation and correlation functions of 3d superconformal field theories","We study 3d SCFTs in the superspace formalism and discuss superfields and on-shell higher spin current multiplets in free 3d SCFTs with N = 1, 2, 3, 4 and 6 super-conformal symmetry. For N = 1 3d SCFTs we determine the superconformal invariants in superspace needed for constructing 3-point functions of higher spin operators, find the non-linear relations between the invariants and consequently write down all the independent invariant structures, both parity even and odd, for various 3-point func...","This theoretical physics paper on superconformal field theory formalism addresses mathematical structures and computational complexity in quantum field theory, fitting the theme's mathematical foundations scope, though the match is imperfect as this is primarily theoretical high-energy physics.",""
"69deca634e2d2a5b77eddce0","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","ABJ triality: From higher spin fields to strings","We demonstrate that a supersymmetric and parity violating version of Vasiliev's higher spin gauge theory in AdS<inf>4</inf> admits boundary conditions that preserve or 6 supersymmetries. In particular, we argue that the Vasiliev theory with U(M) Chan-Paton and boundary condition is holographically dual to the 2+1 dimensional U(N)<inf>k</inf> × U(M)<inf>-k</inf> ABJ theory in the limit of large N, k and finite M. In this system all bulk higher spin fields transform in the adjoint of the U(M) gaug...","This theoretical physics paper on higher spin gauge theory, holographic duality, and string theory in AdS space does not fit naturally into any of the provided taxonomy domains, which focus on applied research and engineering; as the least-poor fit, we assign it to computational methods recognizing its mathematical and theoretical nature, though it is fundamentally a high-energy theoretical physics contribution.",""
"69deca634e2d2a5b77eddce1","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Control Systems & Linear Dynamical Systems","Anomalous charged fluids in 1+1d from equilibrium partition function","In this note we explore the constraints imposed by the existence of equilibrium partition on parity violating charged fluids in 1+1 dimensions at zero derivative order. We write the equilibrium partition function consistent with 1+1 dimensional CPT invariance and which reproduces the correct anomaly in the charge current. The constraints on constitutive relations obtained in this way matches precisely with those obtained using the second law of thermodynamics. © 2013 SISSA, Trieste, Italy.","This paper studies equilibrium partition functions and constitutive relations for charged fluids with anomalies in 1+1 dimensions, focusing on mathematical foundations for dynamical systems including thermodynamic constraints, which aligns with theoretical frameworks for analyzing dynamical systems; however, this is a borderline theoretical physics contribution that may not fit cleanly into the provided taxonomy.",""
"69deca634e2d2a5b77eddce3","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Constraints on anomalous fluid in arbitrary dimensions","Using the techniques developed in arxiv: 1203.3544 we compute the universal part of the equilibrium partition function characteristic of a theory with multiple abelian U(1) anomalies in arbitrary even spacetime dimensions. This contribution is closely linked to the universal anomaly induced transport coefficients in hydrodynamics which have been studied before using entropy techniques. Equilibrium partition function provides an alternate and a microscopically more transparent way to derive the c...","This theoretical physics paper on anomalous fluids, partition functions, and transport coefficients in arbitrary dimensions involves computational and mathematical techniques for analyzing complex physical systems, most closely aligning with computational complexity and algorithm development for theoretical analysis.",""
"69deca634e2d2a5b77eddce4","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Phases of large N vector Chern-Simons theories on S2 × S1","We study the thermal partition function of level k U(N) Chern-Simons theories on S<sup>2</sup> interacting with matter in the fundamental representation. We work in the 't Hooft limit, N,k→δ with λ =N /k and T<sup>2</sup>V<inf>2</inf>/N held fixed where T is the temperature and V <inf>2</inf> the volume of the sphere. An effective action proposed in arXiv:1211.4843 relates the partition function to the expectation value of a 'potential' function of the S<sup>1</sup> holonomy in pure Chern-Simons...","This theoretical physics paper on Chern-Simons gauge theories, partition functions, and phase transitions in quantum field theory does not fit the provided taxonomy, which is designed for applied research and engineering; assigning to computational complexity domain as the closest match given the mathematical and algorithmic analysis of matrix models and phase structure.",""
"69deca634e2d2a5b77eddce5","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Supersymmetric states in large N Chern-Simons-matter theories","In this paper we study the spectrum of BPS operators/states in N = 2 super- conformal U(N) Chern-Simons-matter theories with adjoint chiral matter fields, with and without superpotential. The superconformal indices and conjectures on the full supersym- metric spectrum of the theories in the large N limit with up to two adjoint matter fields are presented. Our results suggest that some of these theories may have supergravity duals at strong coupling, while some others may be dual to higher spin t...","This theoretical physics paper on supersymmetric Chern-Simons theories and superconformal field theory belongs to fundamental theoretical physics, which is not well-represented in the provided taxonomy; assigned to the closest computational/mathematical domain by elimination, though the fit is poor.",""
"69deca634e2d2a5b77eddcf6","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Describing the incoherent exclusive diffraction t-spectrum with hotspot evolution","We present a model of proton geometry where the number and size of gluon density hotspots in the proton's thickness function evolves with the resolution scale of the event, given by the Mandelstam t variable in exclusive diffractive ep collisions. We use the impact-parameter dependent saturation dipole model bSat (IPsat), as well as its linearised (non-saturated) version bNonSat. In the latter the proton thickness has a clear interpretation as a thickness and in the former it is directly related...","This is a theoretical high-energy physics paper on proton structure and diffractive scattering using phenomenological models (saturation dipole model), which does not fit cleanly into any provided category but is tentatively assigned based on computational modeling aspects.",""
"69deca634e2d2a5b77eddcf7","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Computational Fluid Dynamics & Flow Analysis","Evolution of initial state fluctuations in the hotspot model of the proton structure","The hotspot model has proven to be an efficient tool to study coherent and incoherent diffraction HERA data by modelling the initial state of the proton. The hotspot model in its original form is a non-perturbative model applicable for low momentum transfer and underestimates the incoherent cross section in orders of magnitude when extended for large momentum transfer studies for J/ψ photo-production at HERA. We present here a model of hotspot splittings based on the resolution for the evolution...","This paper models proton structure evolution and diffraction cross sections in high-energy particle physics, which does not fit cleanly into any provided thematic area; assigned to CFD domain as the closest available match for computational modeling of dynamical phenomena with fluctuations and resolution-dependent evolution, though this is particle physics research outside the taxonomy scope.",""
"69deca634e2d2a5b77eddcfd","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Investigating saturation effects and the virtual pion in leading neutron events at HERA with the dipole model","We investigate events with very forward neutrons in ep collisions at HERA using impact parameter dependent color dipole models with and without saturation. This is the first study of the leading neutron process deploying these models. The model predictions are compared with the available HERA measurements for 6<Q2<100 GeV2, 70<W<245 GeV. Our analysis shows that the models exhibit Feynman scaling, independent of Q2. Our results demonstrate that the W and Q2 dependence of the cross section is inde...","This paper concerns computational modeling of high-energy particle physics (HERA collision events) using dipole models to predict cross sections and structure functions; although the physics is fundamental, the computational approach to solving these equations fits best as algorithm development for complex physical problems.",""
"69deca634e2d2a5b77eddcff","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Exclusive diffractive vector meson production: A comparison between the dipole model and the leading twist shadowing approach","With the imminent construction of an electron-ion collider in the USA, both saturation physics and nuclear shadowing physics will be important for the same processes for the first time, particularly for the exclusive production of vector mesons, such as the J/ψ. In this paper we investigate the underlying assumptions commonly made when phenomenologically investigating this process from a shadowing and saturation perspective. We use the bSat model which is commonly used to describe saturation phy...","This theoretical high-energy nuclear physics paper on diffractive vector meson production, dipole models, and saturation/shadowing physics does not fit cleanly into the provided taxonomy designed for engineering and applied sciences; it belongs to fundamental particle/nuclear physics theory which is not represented in the nine themes.",""
"69deca634e2d2a5b77eddd01","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Geometry tagging for heavy ions at JLEIC","Geometry tagging is an experimental technique for selecting event samples where one can, on a statistical basis, control the geometry of the collision in order to make more incisive physics measurements. Several physics measurements at the EIC would benefit significantly from the use of this technique, including studies of gluon anti-shadowing, studies of parton propagation, attenuation and hadronization in the nucleus, and ultimately the search for parton saturation. The JLEIC full-acceptance d...","Heavy-ion collision geometry tagging involves computational modeling and event simulation algorithms (BeAGLE, Sartre, GEMC) for experimental particle physics, which falls under algorithm design and computational methods rather than infrastructure, materials, or other engineering themes.",""
"69deca634e2d2a5b77eddd05","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Understanding the nuclear initial state with an electron ion collider","In these proceedings I describe how a future electron-ion collider will allow us to directly measure the initial spatial distribution of gluons in heavy ions, as well as its variance (""lumpiness"") in exclusive diffraction. I show the feasibility of such a measurement by means of simulated data from the novel event generator Sartre. © Published under licence by IOP Publishing Ltd.","The paper addresses computational simulation and event generation for high-energy nuclear physics (electron-ion collider physics), which involves algorithm development for complex physical system modeling; however, this represents fundamental particle physics outside the defined taxonomy, forcing assignment to the closest computational domain despite low confidence.",""
"69deca634e2d2a5b77eddd36","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Three- and four-jet production at low x at HERA","Three- and four-jet production is measured in deep-inelastic ep scattering at low x and Q<sup>2</sup> with the H1 detector using an integrated luminosity of 44.2 pb<sup>-1</sup>. Several phase space regions are selected for the three-jet analysis in order to study the underlying parton dynamics from global topologies to the more restrictive regions of forward jets close to the proton direction. The measurements of cross sections for events with at least three jets are compared to fixed order QCD...","This particle physics paper on jet production in deep-inelastic scattering at HERA does not fit any of the nine defined thematic areas; assigning to computational algorithms as the closest approximation for its QCD perturbative calculations, though this is a poor match.",""
"69deca634e2d2a5b77eddd4c","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Electroweak phase transition in a right-handed neutrino superfield extended NMSSM","Supersymmetric models with singlet extensions can accommodate single- or multi-step first-order phase transitions (FOPT) along the various constituent field directions. Such a framework can also produce Gravitational Waves, detectable at the upcoming space-based interferometers, e.g., U-DECIGO. We explore the dynamics of electroweak phase transition and the production of Gravitational Waves in an extended set-up of the Next-to-Minimal Supersymmetric Standard Model (NMSSM) with a Standard Model s...","This theoretical high-energy physics paper on supersymmetric models, electroweak phase transitions, and gravitational waves does not fit cleanly into any provided thematic area; assigned to theoretical algorithms as the closest available computational domain, though this classification is highly uncertain.",""
"69deca634e2d2a5b77eddd56","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Probing the μνSSM with light scalars, pseudoscalars and neutralinos from the decay of a SM-like Higgs boson at the LHC","Abstract: The “μ from ν” supersymmetric standard model (μνSSM) can accommodate the newly discovered Higgs-like scalar boson with a mass around 125 GeV. This model provides a solution to the μ-problem and simultaneously reproduces correct neutrino physics by the simple use of right-handed neutrino superfields. These new superfields together with the introduced R-parity violation can produce novel and characteristic signatures of the μνSSM at the LHC. We explore the signatures produced through two...","Theoretical particle physics exploring supersymmetric extensions of the Standard Model and exotic Higgs decay signatures at LHC falls under theoretical physics and computational analysis of high-energy physics, which aligns best with algorithm design and complexity analysis for physical modeling, though this represents a marginal fit within the available taxonomy.",""
"69deca634e2d2a5b77eddd57","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Probing the μ-from-ν supersymmetric standard model with displaced multileptons from the decay of a Higgs boson at the LHC","The ""μ from ν"" supersymmetric standard model (μνSSM) cures the μ problem and concurrently reproduces measured neutrino data by using a set of usual right-handed neutrino superfields. Recently, the LHC has revealed the first scalar boson which naturally makes it tempting to test μνSSM in the light of this new discovery. We show that this new scalar, while decaying to a pair of unstable long-lived neutralinos, can lead to a distinct signal with nonprompt multileptons. With concomitant collider ana...","High-energy particle physics phenomenology of supersymmetric models and LHC collider signatures does not fit the provided taxonomy, which lacks a fundamental physics/particle physics theme; tentatively assigned to computational complexity as collider analysis involves algorithmic methods, though this is a poor fit.",""
"69deca634e2d2a5b77eddd5a","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Exploring novel correlations in trilepton channels at the LHC for the minimal supersymmetric inverse seesaw model","We investigate signatures of the minimal supersymmetric inverse seesaw model at the large hadron collider (LHC) with three isolated leptons and large missing energy (3ℓ + Slashed E sign<inf>T</inf> or 2ℓ + 1 <inf>τ</inf> + Slashed E sign<inf>T</inf>, with ℓ = e, μ) in the final state. This signal has its origin in the decay of chargino-neutralino (χ<inf>1</inf><sup>±</sup>χ<inf>2</inf><sup>0</sup> pair, produced in pp collisions. The two body decays of the lighter chargino into a charged lepton...","High-energy particle physics phenomenology for supersymmetric models at the LHC does not fit naturally into any offered domain; assigned to computational physics as the closest available category despite low confidence.",""
"69deca634e2d2a5b77eddd7a","0.45","sonnet","True","Next-Gen Communication","Wireless Network Access & Resource Allocation","Network Scientific Technique used in the Detection of Attack","It's miles vital to attend to the safety of net-based total facts systems. due to the fact, a community is public and global is largely no longer comfy. while data is dispatched from one non-public computer to another, the data could be in multiple private computer systems, giving the other consumer a possibility to thieve the records. It came about nearly every day all around the globe. One approach to stealing statistics is the man inside the center assault which attacks the server. The intrus...","The paper addresses intrusion detection systems for network traffic analysis and cybersecurity in networked systems, which relates to network protocols and traffic management covered under wireless network access, though the abstract's poor quality and unclear technical contribution lower confidence.",""
"69deca634e2d2a5b77edddab","0.45","sonnet","True","Advanced Materials & Devices","Ferroelectric & Magnetic Ceramics","Kinetics of thermal decomposition of hydromagnesite","The thermal decomposition of hydromagnesite has been studied using thermogravimetric analysis. The experiments were conducted in a nitrogen atmosphere with pellets of hydromagnesite in the temperature range 300 to 550°C, and also with powder samples under non‐isothermal conditions at a heating rate of 10°C/min. It is found that the reaction proceeds in two stages: dehydration followed by decomposition. The dehydration reaction is controlled by external mass transfer whilst the decomposition reac...","Thermal decomposition kinetics of hydromagnesite (a magnesium carbonate mineral) studied via TGA represents fundamental characterization of ceramic/mineral material properties, fitting Advanced Materials & Devices though domain fit is imperfect.",""
"69deca634e2d2a5b77edddb6","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Algorithms & Computational Complexity","Characterization of an Overlooked Kinematical Descriptor in the Second-Gradient Hyperelastic Theory for Thin Shells","In 1978, Murdoch presented a direct second-gradient hyperelastic theory for thin shells in which the strain-energy density associated with a deformation η of a surface S is allowed to depend constitutively on the three kinematical descriptors C, H, and F⊤G, where F=GradSη, C=F⊤F, H=F⊤LS′F is the covariant pullback of the curvature tensor LS′ of the deformed surface S′, and G=GradSF. On the other hand, in Koiter’s direct thin-shell theory, the strain-energy density depends constitutively on only...","This paper presents a mathematical analysis of kinematical descriptors in hyperelastic shell theory, focusing on tensor characterization and geometric decomposition, which aligns best with mathematical algorithms and computational methods, though it could arguably belong to structural mechanics if such a domain existed in the taxonomy.",""
"69deca634e2d2a5b77edde26","0.45","sonnet","True","Energy, Sustainability & Climate Change","Grid Integration & Smart Microgrids","Energy and exergy analysis of vapour absorption cooling system driven by exhaust heat of ic engine","Traditionally, vapour compression system used in vehicle air conditioning causes reduction in engine power and increases fuel consumption 15–20%. In internal combustion engine, only 30–35% of fuel energy is converted into useful work and about 50% energy of fuel is released as heat to the atmosphere. The exhaust from IC engine has waste heat in the temperature range of 150–400 °C. This exhaust heat of IC engine can be employed for the vapour absorption system which requires low-grade heat source...","Thermodynamic analysis of waste heat recovery from IC engine exhaust for vapor absorption cooling constitutes energy conversion and utilization technology, though no perfect domain match exists in the Energy theme; the closest available is grid integration but this is primarily a thermal energy recovery system rather than grid or manufacturing focus.",""
"69deca634e2d2a5b77edde40","0.45","sonnet","True","Energy, Sustainability & Climate Change","Grid Integration & Smart Microgrids","Comparative thermodynamic analysis of a hybrid refrigeration system for promotion of cleaner technologies","This article presents a comparative thermodynamic analysis based on numerical methods for a hybrid refrigeration system suitable to operate as vapour absorption system (VA), vapour compression-absorption system (VCA) and vapour compression system (VC). The working fluid employed for the first two systems is ammonia-water and it is pure ammonia in case of the third system. The system is being powered by waste energy and conventional energy depending on the mode of operation. The effect on perform...","Thermodynamic analysis of hybrid refrigeration system utilizing waste energy and conventional energy sources with focus on COP and exergy efficiency optimization for cleaner technology promotion, though renewable integration aspects are limited.",""
"69deca634e2d2a5b77edde62","0.45","sonnet","True","Energy, Sustainability & Climate Change","Biomass & Biofuel Technologies","Performance investigations under maximum ecological and maximum economic conditions of a complex Brayton cycle","A complex Brayton cycle is investigated under maximum economic and maximum ecological conditions. The economic function defined as the power output divided by the total cost, while the ecological function defined as the power output divided by the entropy generation rate, is optimised with respect to the cycle temperatures, reheat and intercooling pressure ratios for a typical set of operating conditions. It is found that there are optimal values of the turbine outlet temperature, intercooling,...","Brayton cycle thermodynamic optimization for power generation belongs to Energy theme, though the specific domain assignment is uncertain as this concerns general thermal power cycle performance rather than a specific renewable technology.",""
"69deca634e2d2a5b77edde6d","0.45","sonnet","True","Smart & Sustainable Infrastructure","Building Energy & Thermal Performance","Construction Research Congress 2022","Building Information Modeling (BIM) has revolutionized the way we plan, design, execute, and monitor the built environment. Various stakeholders in different compartments are brought under one umbrella to function as an integrated team in BIM concept. The construction industry is gradually evolving to a manufacturing and product delivery process by collaborating in a multi-disciplinary environment where design for manufacturability and assembly takes precedence. Off-site construction methods lik...","BIM-based design optimization for off-site construction and modular building systems addresses infrastructure planning and execution efficiency, though the abstract lacks detail on specific engineering analysis; domain assignment is uncertain given limited technical content.",""
"69deca644e2d2a5b77eddf56","0.45","sonnet","True","AI/ML, Supercomputing & Quantum Computing","Computational Fluid Dynamics & Flow Analysis","Ordering kinetics of canted and uniform states in nematic liquid crystals","We undertake a comprehensive Monte Carlo (MC) study of the ordering kinetics in nematic liquid crystals (NLCs) in 3 dimensions (d = 3) by performing deep quenches from the isotropic (T > Tc) to the nematic (T < Tc) phase. The inter-molecular potential between the nematogens, represented by continuous O(3) spins with inversion symmetry, is accurately mimicked by the generalised Lebwohl Lasher (GLL) model. It incorporates second- and fourth-order Legendre interactions, and their relative interacti...","Monte Carlo simulation study of phase ordering and coarsening dynamics in nematic liquid crystals using Lebwohl-Lasher model belongs to computational methods for complex physical phenomena, though materials focus creates ambiguity with Advanced Materials theme.",""
"69deca644e2d2a5b77eddf69","0.45","sonnet","True","Advanced Materials & Devices","Composite & Laminate Structures","Non-Porod behavior in systems with rough morphologies","Abstract: Many experiments yield multi-scale morphologies which are smooth on some length scales and fractal on others. Accurate statements about morphological properties, e.g., roughness exponent, fractal dimension, domain size, interfacial width, etc. are obtained from the correlation function and structure factor. In this paper, we present structure factor data for two systems: (a) droplet-in-droplet morphologies of double-phase-separating mixtures; and (b) ground-state morphologies in dilute...","The paper investigates multi-scale morphological properties and interfacial characteristics of phase-separated systems and anti-ferromagnetic materials using structure factor analysis, which relates to material microstructure characterization and composite domain structure.",""
"69deca644e2d2a5b77eddf74","0.45","sonnet","True","Advanced Materials & Devices","Rare-Earth Doped Luminescent Materials","Dynamics of magnetic nanoparticle suspensions","We study the dynamical response of suspensions of single-domain magnetic nanoparticles. The effect of sample parameters on Néel and Brownian relaxation times which characterize the response is studied. Their effect on the ac susceptibility is also investigated. As the relaxation times are strongly size dependent we study the effect of polydispersity on the response functions next. A procedure to extract particle-size distribution in polydisperse samples from Cole-Cole plots is provided. Further,...","Study of magnetic nanoparticle dynamics, relaxation mechanisms, and susceptibility characterization belongs to magnetic nanomaterial property analysis, but no exact domain match exists; closest fit is nanomaterial characterization though domain name mismatch reduces confidence.",""
"69deca644e2d2a5b77eddfa3","0.45","sonnet","True","Social Sciences, Humanities & Management","Digital Transformation & IT Applications","Development of biotechnology in India.","India has embarked upon a very ambitious program in biotechnology with a view to harnessing its available human and unlimited biodiversity resources. It has mainly been a government sponsored effort with very little private industry participation in investment. The Department of Biotechnology (DBT) established under the Ministry of Science and Technology in 1986 was the major instrument of action to bring together most talents, material resources, and budgetary provisions. It began sponsoring re...","This paper discusses policy, government programs, institutional development, and organizational efforts in biotechnology rather than presenting original scientific research; it fits best as a policy/management study of science and technology development in India.",""
"69deca654e2d2a5b77ede2e3","0.45","sonnet","True","Manufacturing & Industry 4.0","Rotor Dynamics & Vibration Analysis","Mathematical modeling and reliability analysis of the serial processes in feeding system of a sugar plant","In this paper, a numerical method is proposed for the reliability analysis of serial processes in the feeding system of a sugar plant. The feeding system is a complex system and comprises of four repairable sub-systems viz. cutting system, crushing system, bagasse carrying system and heat generating system arranged in series or parallel configurations. Three sub-systems namely cutting system, bagasse carrying system and heat generating system are supported by standby units with perfect switch ov...","Reliability analysis and maintenance optimization of industrial equipment (sugar plant feeding system) using Markov modeling belongs to Manufacturing & Industry 4.0, though the specific domain match is imperfect as the paper focuses on system reliability rather than rotating machinery dynamics.",""
"69deca654e2d2a5b77ede34a","0.45","sonnet","True","Advanced Materials & Devices","Rare-Earth Doped Luminescent Materials","Recent Advances on Metal Oxide Based Nano-Photocatalysts as Potential Antibacterial and Antiviral Agents","Photocatalysis, a unique process that occurs in the presence of light radiation, can potentially be utilized to control environmental pollution, and improve the health of society. Photocatalytic removal, or disinfection, of chemical and biological species has been known for decades; however, its extension to indoor environments in public places has always been challenging. Many efforts have been made in this direction in the last two–three years since the COVID-19 pandemic started. Furthermore,...","Metal oxide nano-photocatalysts developed for antibacterial/antiviral properties represent functional nanomaterial research focused on material characteristics (photoactivity, surface modification) rather than specific clinical therapeutic applications, falling under Advanced Materials & Devices per tie-break rules, though the best-fit domain within this theme is imperfect.",""
